event_id,timestamp,event_type,severity,source_ip,destination_device,status,location
2885,2025-02-13 02:24:00,Phishing Attempt,Low,107.186.170.169,Device-14,Blocked,Germany
2886,2025-01-10 10:08:00,Malware,High,66.22.230.214,Device-5,Failed,Egypt
2887,2025-01-24 14:03:00,Brute Force,Low,214.121.143.96,Device-18,Allowed,USA
2888,2025-02-03 03:48:00,Failed Login,Medium,242.43.115.80,Device-32,Blocked,UAE
2889,2025-01-01 20:02:00,Firewall Block,Low,115.40.228.209,Device-47,Successful,Unknown
2890,2025-01-22 09:10:00,Failed Login,Low,82.91.198.93,Device-12,Blocked,KSA
2891,2025-01-06 16:01:00,Phishing Attempt,Low,177.101.48.25,Device-2,Successful,USA
2892,2025-02-11 23:53:00,Phishing Attempt,Low,183.185.87.55,Device-8,Successful,UAE
2893,2025-01-28 22:12:00,Failed Login,High,231.139.231.79,Device-48,Allowed,UAE
2894,2025-02-15 09:53:00,Firewall Block,Low,145.19.81.102,Device-7,Successful,KSA
2895,2025-02-07 23:31:00,Firewall Block,High,84.88.229.132,Device-48,Blocked,Germany
2896,2025-02-27 10:48:00,Malware,Low,23.42.124.146,Device-11,Blocked,Unknown
2897,2025-01-18 12:13:00,Malware,Critical,236.50.128.199,Device-16,Allowed,KSA
2898,2025-01-26 11:53:00,Port Scan,High,249.232.91.105,Device-12,Successful,Egypt
2899,2025-02-06 21:54:00,Failed Login,Low,33.145.236.131,Device-42,Successful,UAE
2900,2025-02-12 13:58:00,Failed Login,Low,230.48.4.94,Device-17,Allowed,USA
2901,2025-01-29 13:37:00,Failed Login,Critical,199.206.251.64,Device-14,Successful,Germany
2902,2025-02-28 06:06:00,Firewall Block,Medium,45.100.237.17,Device-2,Failed,UAE
2903,2025-02-13 04:28:00,Firewall Block,Low,187.54.161.89,Device-30,Successful,KSA
2904,2025-01-18 17:46:00,Phishing Attempt,High,254.191.186.44,Device-49,Successful,KSA
2905,2025-01-03 21:50:00,Phishing Attempt,Medium,130.11.236.131,Device-35,Failed,Germany
2906,2025-02-28 18:43:00,Port Scan,Low,220.200.176.255,Device-16,Successful,USA
2907,2025-02-26 10:53:00,Port Scan,Medium,213.221.233.171,Device-42,Failed,Germany
2908,2025-01-16 19:05:00,Phishing Attempt,Low,101.132.225.81,Device-3,Successful,Germany
2909,2025-02-12 06:42:00,Port Scan,Low,103.154.54.78,Device-36,Successful,UAE
2910,2025-01-25 18:32:00,Firewall Block,Medium,225.178.94.32,Device-39,Successful,UAE
2911,2025-02-03 14:11:00,Malware,High,33.162.100.73,Device-14,Allowed,USA
2912,2025-02-09 16:56:00,Firewall Block,Low,12.43.91.186,Device-25,Successful,Germany
2913,2025-02-20 23:24:00,Firewall Block,High,208.198.133.68,Device-8,Allowed,Unknown
2914,2025-02-24 21:16:00,Phishing Attempt,Low,50.83.23.222,Device-35,Allowed,UAE
2915,2025-02-03 04:41:00,Firewall Block,Low,31.225.104.250,Device-25,Allowed,USA
2916,2025-02-13 10:21:00,Malware,Low,93.44.31.179,Device-32,Blocked,UAE
2917,2025-02-16 22:36:00,Phishing Attempt,High,101.208.205.212,Device-24,Successful,Egypt
2918,2025-02-05 18:45:00,Malware,Critical,200.154.246.15,Device-39,Allowed,USA
2919,2025-01-22 01:55:00,Firewall Block,Low,128.82.189.252,Device-22,Failed,Egypt
2920,2025-02-24 23:48:00,Brute Force,Medium,232.50.115.105,Device-39,Allowed,Egypt
2921,2025-02-24 07:35:00,Phishing Attempt,Low,145.47.226.140,Device-19,Failed,USA
2922,2025-02-15 08:57:00,Port Scan,High,5.24.31.130,Device-13,Failed,USA
2923,2025-01-10 13:33:00,Firewall Block,High,47.221.181.68,Device-34,Allowed,Germany
2924,2025-01-18 09:17:00,Phishing Attempt,Medium,203.205.59.209,Device-22,Successful,Germany
2925,2025-01-10 14:16:00,Phishing Attempt,Low,129.141.223.216,Device-23,Blocked,UAE
2926,2025-02-14 06:31:00,Failed Login,Medium,153.134.133.38,Device-32,Allowed,KSA
2927,2025-02-19 06:48:00,Failed Login,Medium,44.213.94.123,Device-12,Successful,USA
2928,2025-02-06 01:03:00,Firewall Block,Medium,101.178.205.13,Device-40,Allowed,Unknown
2929,2025-02-23 17:41:00,Brute Force,High,54.100.159.198,Device-45,Allowed,UAE
2930,2025-02-16 14:15:00,Port Scan,Low,63.32.172.58,Device-7,Blocked,Germany
2931,2025-01-04 02:15:00,Firewall Block,Low,227.26.173.81,Device-50,Successful,Unknown
2932,2025-01-01 12:56:00,Port Scan,Low,157.140.216.42,Device-19,Failed,Germany
2933,2025-02-19 06:29:00,Firewall Block,Low,228.211.135.108,Device-14,Failed,Unknown
2934,2025-01-09 08:58:00,Firewall Block,High,235.20.50.250,Device-17,Blocked,Egypt
2935,2025-02-23 15:52:00,Phishing Attempt,Low,14.17.176.105,Device-47,Blocked,KSA
2936,2025-02-08 15:52:00,Brute Force,High,44.79.118.122,Device-36,Successful,Egypt
2937,2025-01-03 08:47:00,Brute Force,Low,205.79.113.147,Device-44,Failed,Egypt
2938,2025-02-17 11:14:00,Phishing Attempt,Low,29.156.248.65,Device-18,Failed,Unknown
2939,2025-01-26 21:10:00,Failed Login,Low,64.172.46.41,Device-18,Successful,Germany
2940,2025-02-19 01:40:00,Port Scan,Critical,193.43.185.82,Device-9,Successful,Germany
2941,2025-03-01 16:50:00,Brute Force,Medium,233.224.75.149,Device-19,Allowed,Egypt
2942,2025-02-16 20:33:00,Firewall Block,High,121.28.216.46,Device-3,Blocked,USA
2943,2025-02-10 05:56:00,Brute Force,Low,210.195.62.139,Device-42,Allowed,UAE
2944,2025-02-21 12:59:00,Port Scan,Low,128.110.8.71,Device-34,Allowed,Egypt
2945,2025-01-06 07:55:00,Phishing Attempt,High,92.106.189.167,Device-40,Successful,Unknown
2946,2025-01-28 09:09:00,Failed Login,Low,171.237.238.232,Device-12,Successful,UAE
2947,2025-02-21 19:09:00,Phishing Attempt,High,244.67.189.214,Device-11,Blocked,USA
2948,2025-01-25 13:39:00,Brute Force,Low,209.73.102.251,Device-2,Successful,Egypt
2949,2025-01-12 00:55:00,Port Scan,Low,104.177.209.187,Device-42,Failed,KSA
2950,2025-02-03 01:19:00,Firewall Block,Low,207.199.100.126,Device-42,Allowed,Unknown
2951,2025-01-01 02:01:00,Phishing Attempt,Medium,68.210.23.35,Device-38,Successful,KSA
2952,2025-01-12 14:51:00,Firewall Block,High,252.78.202.171,Device-30,Successful,Egypt
2953,2025-01-13 17:02:00,Failed Login,Low,100.255.50.242,Device-50,Successful,UAE
2954,2025-01-12 16:21:00,Phishing Attempt,Low,62.18.36.219,Device-15,Blocked,Germany
2955,2025-01-21 00:54:00,Port Scan,Low,171.199.139.73,Device-36,Failed,Unknown
2956,2025-01-05 15:55:00,Brute Force,Medium,250.1.244.20,Device-45,Failed,KSA
2957,2025-01-21 15:22:00,Failed Login,Low,83.178.227.146,Device-23,Failed,Germany
2958,2025-01-04 02:27:00,Malware,Low,9.216.86.15,Device-5,Allowed,USA
2959,2025-02-14 18:33:00,Failed Login,High,91.204.143.243,Device-35,Failed,Unknown
2960,2025-01-12 06:11:00,Firewall Block,Medium,241.135.32.110,Device-24,Successful,Egypt
2961,2025-02-02 06:52:00,Phishing Attempt,Medium,121.166.253.192,Device-21,Allowed,USA
2962,2025-01-10 01:44:00,Failed Login,Low,49.238.134.96,Device-43,Allowed,UAE
2963,2025-01-23 01:24:00,Port Scan,Low,154.199.79.243,Device-18,Blocked,Unknown
2964,2025-01-20 08:20:00,Phishing Attempt,Low,83.234.187.142,Device-19,Failed,Germany
2965,2025-02-23 16:50:00,Brute Force,Low,237.126.175.179,Device-49,Blocked,KSA
2966,2025-02-24 13:47:00,Failed Login,Low,186.124.194.31,Device-50,Failed,Egypt
2967,2025-01-03 04:42:00,Failed Login,Medium,152.200.118.97,Device-11,Allowed,KSA
2968,2025-01-13 15:45:00,Firewall Block,High,23.179.151.103,Device-42,Blocked,Egypt
2969,2025-01-13 17:47:00,Failed Login,Low,132.80.29.196,Device-5,Failed,KSA
2970,2025-01-04 15:44:00,Port Scan,Critical,11.43.78.194,Device-1,Failed,USA
2971,2025-01-23 22:26:00,Brute Force,Medium,106.123.253.168,Device-6,Blocked,Unknown
2972,2025-02-01 20:16:00,Malware,Low,107.67.231.161,Device-9,Successful,Unknown
2973,2025-02-13 03:32:00,Firewall Block,Critical,103.35.159.35,Device-32,Allowed,Germany
2974,2025-01-27 17:25:00,Firewall Block,High,170.145.11.12,Device-3,Allowed,Unknown
2975,2025-01-04 08:16:00,Phishing Attempt,Low,67.122.186.166,Device-46,Blocked,Germany
2976,2025-02-10 09:52:00,Phishing Attempt,Low,115.174.98.190,Device-8,Allowed,Egypt
2977,2025-02-26 04:16:00,Phishing Attempt,Low,100.123.75.110,Device-34,Successful,KSA
2978,2025-01-16 17:55:00,Firewall Block,Low,15.10.100.148,Device-24,Allowed,USA
2979,2025-01-14 07:13:00,Brute Force,Critical,182.216.172.2,Device-26,Failed,Germany
2980,2025-01-13 08:31:00,Brute Force,High,131.247.132.131,Device-25,Successful,Egypt
2981,2025-02-14 10:57:00,Port Scan,Low,92.191.248.163,Device-3,Successful,Germany
2982,2025-01-25 13:25:00,Port Scan,Low,188.186.219.29,Device-2,Failed,Unknown
2983,2025-01-30 22:20:00,Port Scan,Low,107.252.18.21,Device-27,Blocked,KSA
2984,2025-02-09 09:39:00,Firewall Block,Low,249.71.160.128,Device-48,Allowed,Unknown
2985,2025-01-30 12:39:00,Port Scan,High,28.7.24.142,Device-9,Allowed,USA
2986,2025-02-26 09:41:00,Malware,Low,176.136.42.106,Device-38,Allowed,Egypt
2987,2025-01-19 01:37:00,Phishing Attempt,High,171.191.191.167,Device-50,Successful,USA
2988,2025-02-25 04:52:00,Malware,Medium,23.90.200.174,Device-25,Blocked,USA
2989,2025-01-31 14:46:00,Malware,Medium,18.81.202.229,Device-42,Successful,KSA
2990,2025-01-12 20:38:00,Phishing Attempt,Low,127.114.59.112,Device-11,Successful,Unknown
2991,2025-02-01 11:35:00,Malware,Low,9.35.45.164,Device-10,Blocked,Unknown
2992,2025-01-05 20:58:00,Failed Login,Low,131.251.94.171,Device-41,Blocked,KSA
2993,2025-02-02 03:46:00,Phishing Attempt,Low,201.149.159.68,Device-7,Allowed,USA
2994,2025-02-20 01:34:00,Brute Force,Low,241.76.113.126,Device-39,Failed,USA
2995,2025-02-25 21:57:00,Malware,Medium,219.40.158.97,Device-46,Failed,Germany
2996,2025-01-11 15:28:00,Brute Force,Medium,83.196.84.88,Device-40,Blocked,UAE
2997,2025-02-09 21:17:00,Firewall Block,Low,187.55.166.128,Device-24,Allowed,UAE
2998,2025-02-17 16:56:00,Phishing Attempt,Medium,108.162.217.184,Device-14,Successful,Egypt
2999,2025-02-28 12:13:00,Port Scan,Low,151.178.147.118,Device-11,Successful,Egypt
3000,2025-01-24 08:56:00,Failed Login,Low,27.159.193.199,Device-22,Failed,UAE
3001,2025-01-31 16:08:00,Firewall Block,High,31.65.247.51,Device-26,Successful,UAE
3002,2025-03-01 21:31:00,Firewall Block,High,157.113.12.41,Device-49,Successful,Germany
3003,2025-02-15 06:37:00,Brute Force,Low,222.153.9.176,Device-43,Successful,Germany
3004,2025-02-21 12:38:00,Port Scan,Low,187.165.200.175,Device-15,Successful,USA
3005,2025-01-06 14:59:00,Firewall Block,Low,176.171.188.46,Device-50,Failed,Unknown
3006,2025-02-06 05:16:00,Failed Login,Low,216.129.83.242,Device-27,Successful,Unknown
3007,2025-01-30 19:05:00,Firewall Block,High,186.133.203.162,Device-40,Blocked,USA
3008,2025-02-19 18:11:00,Firewall Block,Low,165.164.84.113,Device-33,Successful,KSA
3009,2025-01-29 03:21:00,Phishing Attempt,Medium,137.123.163.146,Device-5,Blocked,Germany
3010,2025-01-30 02:31:00,Malware,Medium,141.123.167.251,Device-26,Successful,Germany
3011,2025-01-18 03:49:00,Brute Force,High,160.120.132.5,Device-27,Allowed,USA
3012,2025-02-04 05:32:00,Malware,High,70.178.1.175,Device-20,Blocked,Germany
3013,2025-02-21 19:21:00,Port Scan,Low,91.18.62.89,Device-7,Successful,Egypt
3014,2025-01-03 18:50:00,Phishing Attempt,Medium,62.15.173.132,Device-43,Failed,KSA
3015,2025-02-27 14:11:00,Phishing Attempt,Low,177.22.236.239,Device-37,Failed,Unknown
3016,2025-02-26 04:11:00,Failed Login,Low,21.251.166.237,Device-1,Blocked,Germany
3017,2025-01-05 19:04:00,Port Scan,Medium,242.186.114.4,Device-4,Successful,Germany
3018,2025-02-09 12:02:00,Firewall Block,Low,228.236.238.37,Device-20,Successful,USA
3019,2025-01-31 12:48:00,Brute Force,Low,89.97.53.163,Device-9,Blocked,Unknown
3020,2025-02-19 08:48:00,Failed Login,Medium,139.22.238.105,Device-6,Allowed,Unknown
3021,2025-02-09 00:35:00,Malware,Low,129.205.183.96,Device-1,Failed,Egypt
3022,2025-01-30 06:03:00,Failed Login,High,37.35.208.185,Device-19,Blocked,UAE
3023,2025-01-15 00:38:00,Firewall Block,Low,66.176.230.171,Device-3,Blocked,Egypt
3024,2025-02-10 14:38:00,Malware,Medium,86.95.151.227,Device-7,Blocked,Unknown
3025,2025-01-08 07:17:00,Failed Login,Medium,199.237.254.249,Device-18,Successful,Egypt
3026,2025-01-20 01:54:00,Malware,Low,94.224.59.55,Device-39,Allowed,Egypt
3027,2025-02-25 01:00:00,Malware,Low,121.129.247.195,Device-10,Blocked,Unknown
3028,2025-02-18 12:12:00,Brute Force,Low,73.49.151.155,Device-4,Blocked,KSA
3029,2025-01-25 01:13:00,Failed Login,Medium,69.50.253.4,Device-14,Allowed,Unknown
3030,2025-02-19 07:24:00,Brute Force,High,252.35.170.214,Device-3,Blocked,Egypt
3031,2025-02-26 19:28:00,Failed Login,Medium,98.250.54.196,Device-39,Blocked,USA
3032,2025-02-16 02:56:00,Port Scan,Medium,249.100.241.224,Device-26,Allowed,UAE
3033,2025-02-25 21:48:00,Port Scan,Medium,221.28.206.32,Device-26,Successful,UAE
3034,2025-02-01 15:24:00,Failed Login,Low,227.143.156.184,Device-29,Successful,KSA
3035,2025-01-07 05:40:00,Port Scan,Low,38.98.96.220,Device-39,Failed,Germany
3036,2025-02-23 04:33:00,Firewall Block,Low,230.143.63.90,Device-48,Successful,Unknown
3037,2025-01-17 13:09:00,Port Scan,Low,101.188.54.187,Device-9,Failed,Unknown
3038,2025-02-27 06:07:00,Phishing Attempt,Low,161.163.9.11,Device-13,Failed,Germany
3039,2025-01-08 02:35:00,Malware,High,137.78.45.148,Device-33,Blocked,Germany
3040,2025-02-09 17:01:00,Port Scan,High,37.214.195.122,Device-21,Allowed,Unknown
3041,2025-01-07 19:34:00,Brute Force,Low,98.62.149.236,Device-24,Blocked,KSA
3042,2025-01-03 07:54:00,Port Scan,Medium,142.104.189.181,Device-12,Blocked,UAE
3043,2025-01-15 03:44:00,Phishing Attempt,Low,35.171.225.205,Device-39,Successful,Unknown
3044,2025-01-23 01:10:00,Brute Force,Medium,48.108.11.90,Device-42,Successful,UAE
3045,2025-01-24 00:26:00,Port Scan,Low,54.146.89.213,Device-37,Allowed,KSA
3046,2025-02-24 15:12:00,Phishing Attempt,Low,243.222.181.125,Device-15,Blocked,Egypt
3047,2025-02-25 11:35:00,Brute Force,Critical,225.226.14.202,Device-7,Failed,KSA
3048,2025-01-03 10:23:00,Firewall Block,Medium,103.217.150.77,Device-22,Failed,UAE
3049,2025-01-25 15:43:00,Firewall Block,Low,59.69.250.164,Device-5,Successful,UAE
3050,2025-02-11 09:44:00,Port Scan,High,78.183.194.246,Device-13,Successful,Egypt
3051,2025-02-25 17:46:00,Phishing Attempt,High,141.192.109.66,Device-32,Successful,UAE
3052,2025-01-19 03:43:00,Brute Force,Low,235.78.130.174,Device-33,Failed,KSA
3053,2025-02-04 13:18:00,Brute Force,Medium,125.116.246.11,Device-45,Allowed,Unknown
3054,2025-02-27 05:41:00,Brute Force,High,66.115.132.93,Device-28,Allowed,UAE
3055,2025-02-09 07:34:00,Phishing Attempt,Low,86.37.145.99,Device-39,Allowed,USA
3056,2025-01-14 19:47:00,Port Scan,High,178.95.3.46,Device-12,Failed,USA
3057,2025-01-08 11:21:00,Port Scan,Low,97.59.57.140,Device-11,Blocked,Egypt
3058,2025-02-18 10:05:00,Phishing Attempt,Low,54.155.101.172,Device-4,Failed,Unknown
3059,2025-01-30 16:35:00,Malware,Low,201.145.99.185,Device-50,Blocked,KSA
3060,2025-03-01 22:16:00,Port Scan,High,57.244.190.195,Device-29,Allowed,Egypt
3061,2025-01-10 16:51:00,Firewall Block,Medium,252.57.179.144,Device-11,Failed,UAE
3062,2025-03-01 17:53:00,Port Scan,Low,54.246.103.106,Device-19,Failed,USA
3063,2025-02-17 23:55:00,Brute Force,Low,110.83.43.53,Device-35,Successful,Germany
3064,2025-01-20 14:04:00,Malware,Low,197.201.77.82,Device-37,Failed,Germany
3065,2025-02-28 14:06:00,Port Scan,Medium,87.251.29.205,Device-47,Failed,UAE
3066,2025-02-27 19:13:00,Malware,High,95.194.93.95,Device-38,Failed,Egypt
3067,2025-02-21 22:23:00,Firewall Block,Medium,219.128.98.150,Device-7,Successful,KSA
3068,2025-02-11 20:54:00,Failed Login,Medium,69.193.95.13,Device-21,Successful,UAE
3069,2025-01-07 21:19:00,Firewall Block,Critical,7.55.196.84,Device-41,Blocked,Egypt
3070,2025-01-03 04:44:00,Malware,Low,231.29.165.176,Device-49,Blocked,USA
3071,2025-02-10 22:47:00,Port Scan,Medium,41.2.158.192,Device-25,Blocked,Egypt
3072,2025-01-20 03:10:00,Failed Login,Low,205.113.134.137,Device-29,Failed,Unknown
3073,2025-01-25 20:29:00,Phishing Attempt,Medium,251.75.248.80,Device-47,Allowed,KSA
3074,2025-03-01 09:16:00,Port Scan,High,203.220.55.220,Device-40,Blocked,KSA
3075,2025-02-11 03:01:00,Firewall Block,Low,150.150.68.195,Device-19,Successful,USA
3076,2025-02-06 22:53:00,Failed Login,Low,45.6.109.25,Device-35,Failed,KSA
3077,2025-01-08 19:02:00,Firewall Block,High,222.213.185.195,Device-50,Failed,Unknown
3078,2025-01-03 17:44:00,Failed Login,High,14.4.109.59,Device-16,Blocked,Germany
3079,2025-02-01 18:47:00,Firewall Block,Medium,82.62.239.30,Device-39,Blocked,Germany
3080,2025-02-18 23:24:00,Firewall Block,Low,111.34.22.149,Device-48,Blocked,Germany
3081,2025-02-27 02:33:00,Phishing Attempt,Low,167.90.150.65,Device-49,Successful,Unknown
3082,2025-01-28 22:59:00,Phishing Attempt,Low,8.206.124.123,Device-23,Allowed,KSA
3083,2025-02-17 13:23:00,Firewall Block,Medium,172.19.138.32,Device-25,Allowed,Unknown
3084,2025-02-09 03:21:00,Firewall Block,High,211.76.227.248,Device-8,Successful,KSA
3085,2025-01-21 14:39:00,Malware,Low,96.28.243.93,Device-34,Blocked,UAE
3086,2025-02-07 22:43:00,Brute Force,Low,83.188.241.248,Device-35,Failed,Egypt
3087,2025-02-05 01:40:00,Firewall Block,Low,203.55.158.137,Device-15,Successful,KSA
3088,2025-01-08 19:57:00,Firewall Block,High,139.145.15.96,Device-41,Failed,UAE
3089,2025-01-09 05:12:00,Failed Login,Critical,223.86.143.116,Device-20,Allowed,Egypt
3090,2025-01-13 17:09:00,Phishing Attempt,Medium,38.99.175.59,Device-31,Allowed,UAE
3091,2025-01-28 12:41:00,Brute Force,Low,149.6.20.10,Device-35,Blocked,Germany
3092,2025-01-22 12:06:00,Failed Login,Medium,245.140.50.182,Device-30,Blocked,KSA
3093,2025-01-08 09:37:00,Firewall Block,High,215.9.7.163,Device-7,Successful,KSA
3094,2025-02-20 04:35:00,Phishing Attempt,Low,38.14.238.21,Device-34,Blocked,Germany
3095,2025-01-16 23:24:00,Firewall Block,Low,39.219.84.197,Device-5,Failed,KSA
3096,2025-02-20 12:02:00,Brute Force,Low,200.196.136.78,Device-33,Failed,USA
3097,2025-01-11 22:40:00,Failed Login,Medium,195.41.205.140,Device-23,Blocked,KSA
3098,2025-01-01 13:44:00,Firewall Block,Low,187.97.245.162,Device-27,Failed,Germany
3099,2025-01-29 10:44:00,Firewall Block,Medium,251.144.208.204,Device-1,Blocked,UAE
3100,2025-01-15 08:31:00,Brute Force,High,109.199.144.89,Device-43,Successful,Germany
3101,2025-02-16 15:26:00,Brute Force,High,226.109.52.161,Device-50,Successful,Egypt
3102,2025-01-13 08:43:00,Phishing Attempt,Low,235.32.12.134,Device-2,Failed,KSA
3103,2025-01-29 16:55:00,Malware,Medium,130.108.226.82,Device-11,Blocked,Unknown
3104,2025-02-10 08:33:00,Failed Login,Low,31.188.220.73,Device-8,Failed,Unknown
3105,2025-02-04 09:01:00,Port Scan,Low,33.57.34.169,Device-42,Failed,USA
3106,2025-02-14 16:42:00,Brute Force,High,253.175.220.93,Device-6,Failed,USA
3107,2025-01-30 09:19:00,Brute Force,Low,86.251.6.58,Device-31,Blocked,Germany
3108,2025-02-06 01:35:00,Phishing Attempt,High,12.101.249.146,Device-45,Allowed,Unknown
3109,2025-02-22 02:45:00,Phishing Attempt,Low,26.186.43.79,Device-1,Successful,Unknown
3110,2025-02-06 16:04:00,Malware,Low,19.249.191.255,Device-17,Successful,KSA
3111,2025-02-17 08:51:00,Brute Force,Medium,74.195.182.12,Device-5,Allowed,Egypt
3112,2025-03-01 17:44:00,Malware,Medium,2.58.212.19,Device-43,Blocked,KSA
3113,2025-02-04 22:11:00,Firewall Block,High,47.114.88.215,Device-9,Failed,Unknown
3114,2025-01-07 07:27:00,Malware,Medium,9.40.251.98,Device-35,Allowed,Unknown
3115,2025-01-17 08:20:00,Malware,Medium,111.217.67.122,Device-36,Failed,Egypt
3116,2025-01-10 02:56:00,Phishing Attempt,Medium,141.32.4.167,Device-48,Allowed,USA
3117,2025-01-22 19:13:00,Malware,Low,225.2.33.245,Device-40,Allowed,KSA
3118,2025-02-24 01:17:00,Firewall Block,Low,151.253.116.243,Device-18,Allowed,Unknown
3119,2025-01-02 23:32:00,Failed Login,Medium,86.215.133.81,Device-29,Allowed,UAE
3120,2025-01-12 15:48:00,Malware,Low,199.75.105.103,Device-20,Successful,Unknown
3121,2025-01-10 21:42:00,Brute Force,Low,205.127.45.76,Device-7,Allowed,Unknown
3122,2025-02-06 17:25:00,Firewall Block,Critical,29.48.188.59,Device-23,Successful,Egypt
3123,2025-01-15 12:06:00,Phishing Attempt,Critical,120.23.54.150,Device-7,Successful,USA
3124,2025-01-16 08:48:00,Port Scan,Low,42.48.153.49,Device-5,Successful,Egypt
3125,2025-01-22 00:21:00,Malware,Low,215.241.109.92,Device-14,Allowed,UAE
3126,2025-02-12 10:01:00,Brute Force,Low,215.82.214.61,Device-11,Successful,Germany
3127,2025-02-12 14:07:00,Brute Force,Low,17.136.25.165,Device-46,Successful,USA
3128,2025-01-15 15:09:00,Malware,Low,155.180.40.69,Device-25,Allowed,Germany
3129,2025-01-25 16:27:00,Brute Force,Medium,154.51.228.47,Device-42,Blocked,KSA
3130,2025-01-14 07:03:00,Failed Login,Low,70.176.86.112,Device-17,Successful,KSA
3131,2025-01-21 08:10:00,Malware,High,185.98.201.3,Device-48,Blocked,Germany
3132,2025-01-17 19:01:00,Failed Login,Low,164.174.137.27,Device-35,Allowed,USA
3133,2025-01-06 13:00:00,Failed Login,Medium,197.73.2.46,Device-3,Failed,USA
3134,2025-01-19 15:37:00,Malware,High,123.63.125.158,Device-32,Successful,Egypt
3135,2025-01-05 15:24:00,Port Scan,Medium,201.192.223.210,Device-22,Successful,Unknown
3136,2025-01-02 18:46:00,Brute Force,Low,137.202.171.206,Device-6,Blocked,USA
3137,2025-01-24 01:49:00,Brute Force,Low,220.52.51.224,Device-41,Failed,Germany
3138,2025-01-12 21:45:00,Firewall Block,Medium,26.197.139.92,Device-7,Failed,Unknown
3139,2025-01-08 22:11:00,Phishing Attempt,High,113.53.169.126,Device-3,Allowed,Germany
3140,2025-02-26 05:26:00,Malware,Low,230.50.203.232,Device-7,Allowed,Germany
3141,2025-02-19 07:52:00,Port Scan,Low,95.201.240.255,Device-28,Blocked,UAE
3142,2025-01-04 00:45:00,Malware,Low,216.143.69.178,Device-27,Blocked,Egypt
